reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3QR1W7AD80ZQ0,B002GHBZ4U,Scott F. Lowry,"[2, 2]","I'd give this baby six stars if I could. My prior practice amp (a Vox) was very nice, but finally went south and required replacement. I was looking for something with a great tube sound, as most of the solid-state amps that I've used (mainly fenders and line6 stuff) just don't get there. I was actually looking at the Fender Blues Junior and headed to my local GC to check 'em out and listen side-by-side. The first time I plugged a Strat into this guy in the store, I was blown away (and that was with all of the Jimmy Page wannabes cranking different amps all over the store). I've gotta say, part of me was hoping to rationalize the extra buck for a Blues Junior, but the Bugera actually sounded better. The only one left in the store was the floor model, so I grabbed it.Got it home and cranked it up and here are my observations:- It's solid and heavy. It's still a small-fry (slightly bigger than most 15w amps out there), but much heavier.- The construction is great. I think I read some reviews that knocked the construction, but from the handle to the floor everything looks like it's built to last.- The sound is even better at home (without the GC cacophony)- Adjustments are minimal, but enough. The tone adjustment basically takes the tone from fat to sharp. I've run my Strat, Tele and Taylor T5 through this. I think the hard bodies get the best blues tone, but I can get a really nice clean tone from my T5- The headphones sound great. I was really surprised by this. I would have thought you needed the speaker to get that great fat tube tone, but sounds awesome through a pair of good headphones- The price is self-explanatory, but that's really the part that blew me away. This amp would sell for double the price tag.",5.0,Bugera V5 - Five Watts; Five Stars,1288396800,"10 30, 2010"
A3R6V43G6HAJ0Y,B003VWJ2K8,"Bob. Oh, Bob.","[0, 0]","I have nothing but good things to say about the Snark SN-1.  Accurate, easy to use, clear display, and much smaller than I anticipated, yet it's quite sturdy and attaches snugly to my guitar.  At home or on the go, I can't see the need for another tuner.",5.0,Fantastic,1376179200,"08 11, 2013"
A3R6V43G6HAJ0Y,B00BL6JDUA,"Bob. Oh, Bob.","[0, 0]","Terrific way to tray out various picks without committing to a whole pack of something you might not end up liking.  And high praise for GO-DPS Music.  These guys had the product out the door the same day I ordered it, sent some great sale information on other gear, and included a catalog explaining the specs of all the picks I'd ordered.  I only spent 1.99 and I really felt like they went out of their way to earn more of my business - which they did!",5.0,Great!,1375747200,"08 6, 2013"
A3RDS0DJ5EJGA7,B001AS6OYC,B,"[2, 3]","I use this microphone mainly to record music. Occasionally I use it for voice chat where it supposedly excels in quality compared to desktop USB microphones. I think the best way to describe this microphone is that it is &#34;above average&#34; but does not outperform any higher-end non-USB microphones that I have played with in the past. While it is not an &#34;outstanding&#34; microphone, it's still a great entry-level product for those on a budget.The microphone is relatively easy to use (just plug in the USB cable) but it needs some accessories to be efficient. For instance, the stand that comes with the microphone cannot hold the microphone upright. It seems like it will tip over if you breathe on it the wrong way. Remember to buy a solid desk (or floor) stand for the microphone, as well as a shock mount and a pop filter.",5.0,Good for an entry-level mic,1361664000,"02 24, 2013"
A3RHT4KI3H5TVH,B002HJ61PK,pops,"[0, 0]","bought for my son to do game capture voice overs. the first day it was fine, if a bit sensitive, by the third day it was broken. cheap to buy, but cheaply made.",2.0,ok at best,1386547200,"12 9, 2013"
A3S737ZGWE1GKY,B001GGYF4E,Anon,"[0, 0]","I bought this as for practice. I have a $180 amp, but was looking for something a little more portable. This is what I came to.It has great distortion, the effect is pretty awesome too! The lead cuts clean; &#34;mostly&#34;. In general is does tend to get a little noisy though. However. For the price, this is probably one of the best steals ever. Like I said, I have a &#34;sort-of&#34; name brand amp that is estimated at around $180. I can safely say that the sound quality of this item is about as good as the amp. Until I can afford a REALLY good amp, this will be my primary one; and really I have no problem with that.Pros:-Cheap Price-Fair sound quality-Nifty Built-in Effect-Can plug into AUX letting you play with musicCons:-Cheap ITEM quality-Distortion can get &#34;messy&#34;-Not very versatile...Metal ONLY.I hope it never breaks.",4.0,"AmPlug, better than low-budget amps!",1390435200,"01 23, 2014"
A3SGZO3N7MXKPV,B0033PSLSM,Bacon,"[0, 4]","I normally tune to drop f on my 8 string, but even in standard, I just cant stand the strobe, and theres no other mode. I ordered a pitch black for $70. Im still waiting on the return for this.",2.0,haaate it.,1327276800,"01 23, 2012"
A3SMT15X2QVUR8,B000SZVYLQ,"Victoria Tarrani ""writer, editor, artist, des...","[63, 63]","When I purchased this pedal from a local music store I wasn't even looking for a double pedal set, but for a replacement for the pedal that came with my Tama Stagestar kit.  During my quest for a pedal that had the feel I wanted I sat behind a Pacific drum kit that had these pedals. At first I ignored the second bass pedal and played a bit with just the right pedal and hi-hat.  I liked the feel of the right pedal and was about to ask if the store had it in a single pedal configuration when I decided to see what it was like playing double. Wow - it immediately expanded my range and opened up a plethora of possibilities.This pedal is nearly infinitely adjustable, especially cam rotation, spring tension, and beater offset.  Most of the adjustments require a hex wrench, which is fairly standard for most modern single and double pedals. The left side slave pedal has a full floorplate, and the linkage rod that connects the right and left pedals will not bind at any angle I have tried.  There is a slight lag on the left pedal, which is normal for any double pedal configuration, but you'll quickly compensate for that as you get used to a double pedal if you are moving from a single pedal.Before I purchased this particular model I tried out Tama's Iron Cobra, Pearl's Powershifter and a Gilbralter Avenger.  I did not like the stiffness of the Iron Cobra, but did like the Pearl and Gibraltar pedals.  It finally came down to either this or the Gibralter, which was slightly smoother, but significantly more expensive.  I opted for best value without sacrificing performance or quality and am thrilled with this pedal.If you are moving from a single to double pedal configuration I strongly recommend that you give this one a serious look.  More importantly, try out this pedal in a local store and compare it to other double models - selecting a bass pedal is a personal decision with many more factors than price, features and quality.  It has to feel right.  In addition, you will find that you will be using the double bass more than your hi-hat, which means that you will need to compensate.  For that I recommend the Gibraltar hi-hat drop clutch (ASIN B0002F73YY), which will allow you to engage and disengage your hi-hat with ease.  I have my hi-hats set for a slight opening in the normal closed position, but stepping on the hi-hat pedal - using the clutch - puts it in full play position.  Tapping the lever on the clutch closes them again.  This clutch is a perfect companion to a double bass pedal!",5.0,Competes with many high-end pedals,1101686400,"11 29, 2004"
A3SUC2DJYHUU9Y,B007T8OGLK,NPunk42,"[1, 1]","This device sounds okay, its usable. But you should plan ahead if you're in the USA and want one, it ships from mainland China, it takes a while to get to the States.",3.0,Works okay.,1357689600,"01 9, 2013"
A3TA1UJWRJF9NC,B002Z9JWZ8,jschristian44,"[3, 4]","I got these because they were recommended replacements for the Fostex T50RP.  They fit great and are far more comfortable than the stock pads.  For the price, they are worth it.",5.0,Great budget earpads,1328400000,"02 5, 2012"
A3TM9RWCTMIK42,B002G1UT5C,Jeffrey,"[0, 0]","These are fine but didn't fit well; but they are a quality product. In my case, I actually needed medium or small to fit tight.",3.0,Planet Waves Thumb Picks,1396396800,"04 2, 2014"
A3UD50M7M72150,B001G3TJXO,synthezatory,"[3, 3]","Tried several of pedaltrain in the past (pt-3 too bulky, and pt-jr a little to small), this one holds my pedals perfectly. Simple & light. I love it!",5.0,Perfect size,1324339200,"12 20, 2011"
A3UXW18DP4WSD6,B0079KQEOK,"Richard ""Richard""","[0, 0]","but works well,  I have a different brand which has a string and small hook but I find when adjusted correctly I cannot remove it,,  this sling keeps the head loop large so you can get it off without a binch of hassle,, I find the hook to be wide though and could be alot better with a thinner hook.",5.0,alittle thick,1395792000,"03 26, 2014"
A3VIIH9ZNJ823H,B001I1PWTY,Twiddly Diddly,"[4, 5]",I was impressed by the sturdiness and size of this neck cradle. Combined with the OP/TECH work mat that I purchased I can now turn almost any table or bench into a handy guitar workstation. In my experience Jim Dunlop always makes good products and this one continues that tradition.,5.0,Great,1330300800,"02 27, 2012"
A3VPISTBNS66C5,B007J49GPK,k2review,"[0, 0]",Really great sounding harmonica. Beautiful sound and very well made! Very happy with this product and the price is incredible!,5.0,Great product!,1376611200,"08 16, 2013"
A3VPJNX40SBP1M,B00154OJOI,"   ""  ""","[0, 0]",Picks are one of those items in which taste is 98% of what decides if it works for each or not. That being said I have to admit that these picks are very high quality. The design is really pragmatic and effective. I recently was introduced to these by a student of mine and I have to say for the first time in 15+ years I changed my picks.I used dunlop made with Lexan material and those I found to be perfect until these came along. Sometimes change is good! We just need to be open to it.,5.0,Just a matter of taste,1364860800,"04 2, 2013"
